movie_title,title_year,imdb_score,duration,num_critic_for_reviews,gross,budget,movie_facebook_likes,movie_imdb_link
Daredevil,,8.8,54.0,95.0,,,55000,http://www.imdb.com/title/tt3322312/?ref_=fn_tt_tt_1
Dark Angel,,7.4,60.0,11.0,,,0,http://www.imdb.com/title/tt0204993/?ref_=fn_tt_tt_1
Dark Blue,2002.0,6.6,118.0,71.0,9059588.0,15000000.0,455,http://www.imdb.com/title/tt0279331/?ref_=fn_tt_tt_1
Dark City,1998.0,7.7,111.0,222.0,14337579.0,27000000.0,14000,http://www.imdb.com/title/tt0118929/?ref_=fn_tt_tt_1
Dark Shadows,2012.0,6.2,113.0,526.0,79711678.0,100000000.0,82000,http://www.imdb.com/title/tt1077368/?ref_=fn_tt_tt_1
Dark Water,2005.0,5.6,103.0,196.0,25472967.0,30000000.0,0,http://www.imdb.com/title/tt0382628/?ref_=fn_tt_tt_1
Darkness,2002.0,5.4,103.0,108.0,22160085.0,10600000.0,1000,http://www.imdb.com/title/tt0273517/?ref_=fn_tt_tt_1
Darkness Falls,2003.0,4.9,96.0,140.0,32131483.0,11000000.0,2000,http://www.imdb.com/title/tt0282209/?ref_=fn_tt_tt_1
Darling Companion,2012.0,5.1,103.0,57.0,793352.0,,0,http://www.imdb.com/title/tt1730687/?ref_=fn_tt_tt_1
Darling Lili,1970.0,6.2,143.0,22.0,5000000.0,25000000.0,104,http://www.imdb.com/title/tt0065611/?ref_=fn_tt_tt_1
Das Boot,1981.0,8.4,293.0,96.0,11433134.0,14000000.0,11000,http://www.imdb.com/title/tt0082096/?ref_=fn_tt_tt_1
Date Movie,2006.0,2.7,85.0,99.0,48546578.0,20000000.0,806,http://www.imdb.com/title/tt0466342/?ref_=fn_tt_tt_1
Date Night,2010.0,6.3,101.0,247.0,98711404.0,55000000.0,0,http://www.imdb.com/title/tt1279935/?ref_=fn_tt_tt_1
Dave Chappelle's Block Party,2005.0,7.2,100.0,114.0,11694528.0,3000000.0,635,http://www.imdb.com/title/tt0425598/?ref_=fn_tt_tt_1
Dawn Patrol,2014.0,4.8,88.0,9.0,,3500000.0,570,http://www.imdb.com/title/tt2073661/?ref_=fn_tt_tt_1
Dawn of the Crescent Moon,2014.0,5.0,95.0,3.0,,75000.0,87,http://www.imdb.com/title/tt3157318/?ref_=fn_tt_tt_1
Dawn of the Dead,2004.0,7.4,110.0,287.0,58885635.0,26000000.0,7000,http://www.imdb.com/title/tt0363547/?ref_=fn_tt_tt_1
Dawn of the Planet of the Apes,2014.0,7.6,130.0,521.0,208543795.0,170000000.0,45000,http://www.imdb.com/title/tt2103281/?ref_=fn_tt_tt_1
Day One,2012.0,6.6,102.0,17.0,,3400000.0,0,http://www.imdb.com/title/tt1850418/?ref_=fn_tt_tt_1
Day of the Dead,1985.0,7.2,87.0,184.0,,3500000.0,3000,http://www.imdb.com/title/tt0088993/?ref_=fn_tt_tt_1
Daybreakers,2009.0,6.5,98.0,292.0,29975979.0,20000000.0,0,http://www.imdb.com/title/tt0433362/?ref_=fn_tt_tt_1
Daylight,1996.0,5.8,114.0,61.0,32885565.0,80000000.0,0,http://www.imdb.com/title/tt0116040/?ref_=fn_tt_tt_1
Days of Heaven,1978.0,8.0,94.0,112.0,,3000000.0,0,http://www.imdb.com/title/tt0077405/?ref_=fn_tt_tt_1
Days of Thunder,1990.0,5.9,107.0,60.0,82670733.0,60000000.0,0,http://www.imdb.com/title/tt0099371/?ref_=fn_tt_tt_1
Dazed and Confused,1993.0,7.7,102.0,152.0,7993039.0,6900000.0,10000,http://www.imdb.com/title/tt0106677/?ref_=fn_tt_tt_1
De-Lovely,2004.0,6.6,125.0,119.0,13337299.0,20000000.0,1000,http://www.imdb.com/title/tt0352277/?ref_=fn_tt_tt_1
Dead Like Me: Life After Death,2009.0,6.1,87.0,19.0,,5000000.0,887,http://www.imdb.com/title/tt1079444/?ref_=fn_tt_tt_1
Dead Man Down,2013.0,6.5,118.0,217.0,10880926.0,30000000.0,0,http://www.imdb.com/title/tt2101341/?ref_=fn_tt_tt_1
Dead Man Walking,1995.0,7.6,122.0,77.0,39025000.0,11000000.0,0,http://www.imdb.com/title/tt0112818/?ref_=fn_tt_tt_1
Dead Man on Campus,1998.0,6.0,96.0,37.0,15062898.0,14000000.0,645,http://www.imdb.com/title/tt0118301/?ref_=fn_tt_tt_1
Dead Man's Shoes,2004.0,7.7,90.0,99.0,6013.0,695393.0,0,http://www.imdb.com/title/tt0419677/?ref_=fn_tt_tt_1
Dead Poets Society,1989.0,8.0,128.0,96.0,95860116.0,16400000.0,23000,http://www.imdb.com/title/tt0097165/?ref_=fn_tt_tt_1
Dead Snow,2009.0,6.4,91.0,224.0,41709.0,800000.0,23000,http://www.imdb.com/title/tt1278340/?ref_=fn_tt_tt_1
Deadfall,2012.0,6.3,95.0,162.0,65804.0,12000000.0,0,http://www.imdb.com/title/tt1667310/?ref_=fn_tt_tt_1
Deadline - U.S.A.,1952.0,7.2,87.0,27.0,,,169,http://www.imdb.com/title/tt0044533/?ref_=fn_tt_tt_1
Deadline Gallipoli,,7.4,197.0,,,15000000.0,367,http://www.imdb.com/title/tt3458030/?ref_=fn_tt_tt_1
Deadpool,2016.0,8.1,108.0,579.0,363024263.0,58000000.0,117000,http://www.imdb.com/title/tt1431045/?ref_=fn_tt_tt_1
Dear Frankie,2004.0,7.8,105.0,96.0,1340891.0,,2000,http://www.imdb.com/title/tt0377752/?ref_=fn_tt_tt_1
Dear John,2010.0,6.3,108.0,162.0,80014842.0,25000000.0,14000,http://www.imdb.com/title/tt0989757/?ref_=fn_tt_tt_1
Dear Wendy,2004.0,6.6,102.0,100.0,23106.0,50000000.0,532,http://www.imdb.com/title/tt0342272/?ref_=fn_tt_tt_1
Death Becomes Her,1992.0,6.4,104.0,49.0,58422650.0,55000000.0,8000,http://www.imdb.com/title/tt0104070/?ref_=fn_tt_tt_1
Death Calls,2010.0,4.3,90.0,,,290000.0,16,http://www.imdb.com/title/tt1328873/?ref_=fn_tt_tt_1
Death Race,2008.0,6.4,111.0,230.0,36064910.0,45000000.0,0,http://www.imdb.com/title/tt0452608/?ref_=fn_tt_tt_1
Death Race 2000,1975.0,6.2,80.0,164.0,,300000.0,0,http://www.imdb.com/title/tt0072856/?ref_=fn_tt_tt_1
Death Sentence,2007.0,6.8,111.0,166.0,9525276.0,20000000.0,0,http://www.imdb.com/title/tt0804461/?ref_=fn_tt_tt_1
Death at a Funeral,2007.0,7.4,87.0,168.0,8579684.0,9000000.0,0,http://www.imdb.com/title/tt0795368/?ref_=fn_tt_tt_1
Death to Smoochy,2002.0,6.4,109.0,105.0,8355815.0,55000000.0,0,http://www.imdb.com/title/tt0266452/?ref_=fn_tt_tt_1
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,2012.0,7.1,88.0,39.0,151389.0,500000.0,590,http://www.imdb.com/title/tt2654360/?ref_=fn_tt_tt_1
Deck the Halls,2006.0,4.9,93.0,71.0,35092918.0,,1000,http://www.imdb.com/title/tt0790604/?ref_=fn_tt_tt_1
Deconstructing Harry,1997.0,7.4,96.0,104.0,10569071.0,20000000.0,0,http://www.imdb.com/title/tt0118954/?ref_=fn_tt_tt_1
Decoys,2004.0,4.6,95.0,35.0,,5000000.0,174,http://www.imdb.com/title/tt0357585/?ref_=fn_tt_tt_1
Deep Blue Sea,1999.0,5.8,105.0,199.0,73648142.0,60000000.0,0,http://www.imdb.com/title/tt0149261/?ref_=fn_tt_tt_1
Deep Impact,1998.0,6.1,120.0,125.0,140459099.0,75000000.0,0,http://www.imdb.com/title/tt0120647/?ref_=fn_tt_tt_1
Deep Rising,1998.0,6.0,106.0,106.0,11146409.0,45000000.0,0,http://www.imdb.com/title/tt0118956/?ref_=fn_tt_tt_1
Def-Con 4,1985.0,4.3,88.0,18.0,,1750000.0,220,http://www.imdb.com/title/tt0087130/?ref_=fn_tt_tt_1
Defendor,2009.0,6.8,95.0,78.0,37606.0,3500000.0,0,http://www.imdb.com/title/tt1303828/?ref_=fn_tt_tt_1
Defiance,,7.0,43.0,28.0,,,0,http://www.imdb.com/title/tt2189221/?ref_=fn_tt_tt_1
"Definitely, Maybe",2008.0,7.2,112.0,160.0,31973840.0,,0,http://www.imdb.com/title/tt0832266/?ref_=fn_tt_tt_1
Dekalog,,9.1,55.0,53.0,447093.0,,0,http://www.imdb.com/title/tt0092337/?ref_=fn_tt_tt_1
Del 1 - Män som hatar kvinnor,,8.1,88.0,,,,22,http://www.imdb.com/title/tt1639008/?ref_=fn_tt_tt_1
Delgo,2008.0,4.4,94.0,41.0,511920.0,40000000.0,211,http://www.imdb.com/title/tt0361500/?ref_=fn_tt_tt_1
Deliver Us from Evil,2014.0,6.2,118.0,242.0,30523568.0,30000000.0,18000,http://www.imdb.com/title/tt2377322/?ref_=fn_tt_tt_1
Delivery Man,2013.0,6.4,105.0,168.0,30659817.0,26000000.0,0,http://www.imdb.com/title/tt2387559/?ref_=fn_tt_tt_1
Demonic,2015.0,5.3,83.0,58.0,,3000000.0,0,http://www.imdb.com/title/tt1841642/?ref_=fn_tt_tt_1
Departure,2015.0,7.0,109.0,29.0,,1100000.0,75,http://www.imdb.com/title/tt2248739/?ref_=fn_tt_tt_1
Derailed,2005.0,6.6,112.0,116.0,36020063.0,22000000.0,0,http://www.imdb.com/title/tt0398017/?ref_=fn_tt_tt_1
Desert Blue,1998.0,6.2,90.0,31.0,99147.0,2000000.0,69,http://www.imdb.com/title/tt0126261/?ref_=fn_tt_tt_1
Desert Dancer,2014.0,6.0,104.0,31.0,143653.0,4000000.0,0,http://www.imdb.com/title/tt2403393/?ref_=fn_tt_tt_1
Desperado,1995.0,7.2,104.0,93.0,25625110.0,7000000.0,0,http://www.imdb.com/title/tt0112851/?ref_=fn_tt_tt_1
Despicable Me,2010.0,7.7,87.0,304.0,251501645.0,69000000.0,31000,http://www.imdb.com/title/tt1323594/?ref_=fn_tt_tt_1
Despicable Me 2,2013.0,7.5,98.0,306.0,368049635.0,76000000.0,56000,http://www.imdb.com/title/tt1690953/?ref_=fn_tt_tt_1
Destiny,2014.0,8.1,,4.0,,,1000,http://www.imdb.com/title/tt2983582/?ref_=fn_tt_tt_1
Detention,2011.0,5.8,93.0,115.0,,10000000.0,0,http://www.imdb.com/title/tt1701990/?ref_=fn_tt_tt_1
Detention of the Dead,2012.0,4.6,87.0,29.0,1332.0,500000.0,898,http://www.imdb.com/title/tt1865346/?ref_=fn_tt_tt_1
Deterrence,1999.0,6.5,104.0,29.0,144583.0,800000.0,130,http://www.imdb.com/title/tt0158583/?ref_=fn_tt_tt_1
Detroit Rock City,1999.0,6.8,95.0,42.0,4193025.0,15000000.0,0,http://www.imdb.com/title/tt0165710/?ref_=fn_tt_tt_1
Deuce Bigalow: European Gigolo,2005.0,4.6,83.0,98.0,22264487.0,22000000.0,887,http://www.imdb.com/title/tt0367652/?ref_=fn_tt_tt_1
Deuce Bigalow: Male Gigolo,1999.0,5.7,88.0,91.0,65535067.0,17000000.0,0,http://www.imdb.com/title/tt0205000/?ref_=fn_tt_tt_1
Deuces Wild,2002.0,5.6,96.0,38.0,6044618.0,10000000.0,398,http://www.imdb.com/title/tt0231448/?ref_=fn_tt_tt_1
Devil,2010.0,6.3,80.0,273.0,33583175.0,10000000.0,16000,http://www.imdb.com/title/tt1314655/?ref_=fn_tt_tt_1
Devil's Due,2014.0,4.0,89.0,137.0,15818967.0,7000000.0,0,http://www.imdb.com/title/tt2752758/?ref_=fn_tt_tt_1
Diamond Ruff,2015.0,4.3,82.0,1.0,,500000.0,62,http://www.imdb.com/title/tt2111292/?ref_=fn_tt_tt_1
Diamonds Are Forever,1971.0,6.7,120.0,120.0,43800000.0,7200000.0,0,http://www.imdb.com/title/tt0066995/?ref_=fn_tt_tt_1
Diary of a Mad Black Woman,2005.0,5.6,116.0,62.0,50382128.0,5500000.0,0,http://www.imdb.com/title/tt0422093/?ref_=fn_tt_tt_1
Diary of a Wimpy Kid,2010.0,6.2,94.0,111.0,64001297.0,15000000.0,0,http://www.imdb.com/title/tt1196141/?ref_=fn_tt_tt_1
Diary of a Wimpy Kid: Dog Days,2012.0,6.4,94.0,88.0,49002815.0,22000000.0,0,http://www.imdb.com/title/tt2023453/?ref_=fn_tt_tt_1
Diary of a Wimpy Kid: Rodrick Rules,2011.0,6.6,99.0,103.0,52691009.0,21000000.0,0,http://www.imdb.com/title/tt1650043/?ref_=fn_tt_tt_1
Diary of the Dead,2007.0,5.7,95.0,280.0,952620.0,2000000.0,0,http://www.imdb.com/title/tt0848557/?ref_=fn_tt_tt_1
Dick,1999.0,6.1,94.0,81.0,6241697.0,13000000.0,0,http://www.imdb.com/title/tt0144168/?ref_=fn_tt_tt_1
Dick Tracy,1990.0,6.1,105.0,72.0,103738726.0,100000000.0,2000,http://www.imdb.com/title/tt0099422/?ref_=fn_tt_tt_1
Dickie Roberts: Former Child Star,2003.0,5.6,98.0,75.0,22734486.0,17000000.0,320,http://www.imdb.com/title/tt0325258/?ref_=fn_tt_tt_1
Did You Hear About the Morgans?,2009.0,4.7,103.0,133.0,29580087.0,58000000.0,0,http://www.imdb.com/title/tt1314228/?ref_=fn_tt_tt_1
Die Another Day,2002.0,6.1,133.0,264.0,160201106.0,142000000.0,0,http://www.imdb.com/title/tt0246460/?ref_=fn_tt_tt_1
Die Hard,1988.0,8.2,131.0,233.0,81350242.0,28000000.0,25000,http://www.imdb.com/title/tt0095016/?ref_=fn_tt_tt_1
Die Hard 2,1990.0,7.1,124.0,142.0,117541000.0,70000000.0,0,http://www.imdb.com/title/tt0099423/?ref_=fn_tt_tt_1
Die Hard with a Vengeance,1995.0,7.6,128.0,148.0,100012500.0,90000000.0,0,http://www.imdb.com/title/tt0112864/?ref_=fn_tt_tt_1
Digimon: The Movie,2000.0,5.9,82.0,29.0,9628751.0,5000000.0,207,http://www.imdb.com/title/tt0259974/?ref_=fn_tt_tt_1
Dil Jo Bhi Kahey...,2005.0,5.1,,4.0,129319.0,70000000.0,9,http://www.imdb.com/title/tt0442764/?ref_=fn_tt_tt_1
Diner,1982.0,7.2,110.0,42.0,14100000.0,5000000.0,0,http://www.imdb.com/title/tt0083833/?ref_=fn_tt_tt_1
Dinner Rush,2000.0,7.3,99.0,39.0,110000.0,,495,http://www.imdb.com/title/tt0229340/?ref_=fn_tt_tt_1
Dinner for Schmucks,2010.0,5.9,114.0,190.0,72980108.0,,0,http://www.imdb.com/title/tt0427152/?ref_=fn_tt_tt_1
Dinosaur,2000.0,6.5,82.0,145.0,137748063.0,127500000.0,0,http://www.imdb.com/title/tt0130623/?ref_=fn_tt_tt_1
Dirty Grandpa,2016.0,6.0,109.0,158.0,35537564.0,11500000.0,11000,http://www.imdb.com/title/tt1860213/?ref_=fn_tt_tt_1
Dirty Pretty Things,2002.0,7.4,97.0,137.0,8111360.0,10000000.0,0,http://www.imdb.com/title/tt0301199/?ref_=fn_tt_tt_1
Dirty Work,1998.0,6.4,82.0,32.0,9975684.0,13000000.0,679,http://www.imdb.com/title/tt0120654/?ref_=fn_tt_tt_1
Disaster Movie,2008.0,1.9,88.0,111.0,14174654.0,25000000.0,0,http://www.imdb.com/title/tt1213644/?ref_=fn_tt_tt_1
Disclosure,1994.0,6.0,128.0,55.0,83000000.0,55000000.0,0,http://www.imdb.com/title/tt0109635/?ref_=fn_tt_tt_1
District 9,2009.0,8.0,112.0,472.0,115646235.0,30000000.0,22000,http://www.imdb.com/title/tt1136608/?ref_=fn_tt_tt_1
District B13,2004.0,7.2,84.0,141.0,1197786.0,12000000.0,0,http://www.imdb.com/title/tt0414852/?ref_=fn_tt_tt_1
Disturbia,2007.0,6.9,105.0,253.0,80050171.0,20000000.0,0,http://www.imdb.com/title/tt0486822/?ref_=fn_tt_tt_1
Disturbing Behavior,1998.0,5.5,84.0,96.0,17411331.0,15000000.0,673,http://www.imdb.com/title/tt0134619/?ref_=fn_tt_tt_1
Divergent,2014.0,6.7,139.0,459.0,150832203.0,85000000.0,49000,http://www.imdb.com/title/tt1840309/?ref_=fn_tt_tt_1
Divine Secrets of the Ya-Ya Sisterhood,2002.0,6.0,116.0,93.0,69586544.0,27000000.0,0,http://www.imdb.com/title/tt0279778/?ref_=fn_tt_tt_1
Django Unchained,2012.0,8.5,165.0,765.0,162804648.0,100000000.0,199000,http://www.imdb.com/title/tt1853728/?ref_=fn_tt_tt_1
Do You Believe?,2015.0,5.9,120.0,11.0,12985267.0,2300000.0,13000,http://www.imdb.com/title/tt4056738/?ref_=fn_tt_tt_1
Do the Right Thing,1989.0,7.9,120.0,103.0,27545445.0,6500000.0,0,http://www.imdb.com/title/tt0097216/?ref_=fn_tt_tt_1
Doc Holliday's Revenge,2014.0,3.8,84.0,1.0,,1000000.0,54,http://www.imdb.com/title/tt3359872/?ref_=fn_tt_tt_1
Doctor Dolittle,1998.0,5.3,85.0,73.0,144156464.0,71500000.0,694,http://www.imdb.com/title/tt0118998/?ref_=fn_tt_tt_1
Doctor Zhivago,1965.0,8.0,200.0,89.0,111722000.0,11000000.0,7000,http://www.imdb.com/title/tt0059113/?ref_=fn_tt_tt_1
Dodgeball: A True Underdog Story,2004.0,6.7,92.0,191.0,114324072.0,20000000.0,0,http://www.imdb.com/title/tt0364725/?ref_=fn_tt_tt_1
Dogma,1999.0,7.4,130.0,206.0,30651422.0,10000000.0,10000,http://www.imdb.com/title/tt0120655/?ref_=fn_tt_tt_1
Dogtooth,2009.0,7.3,94.0,211.0,110197.0,,13000,http://www.imdb.com/title/tt1379182/?ref_=fn_tt_tt_1
Dogtown and Z-Boys,2001.0,7.7,91.0,86.0,1293295.0,,0,http://www.imdb.com/title/tt0275309/?ref_=fn_tt_tt_1
Dolphin Tale,2011.0,6.9,113.0,131.0,72279690.0,37000000.0,0,http://www.imdb.com/title/tt1564349/?ref_=fn_tt_tt_1
Dolphin Tale 2,2014.0,6.4,107.0,54.0,42019483.0,36000000.0,0,http://www.imdb.com/title/tt2978462/?ref_=fn_tt_tt_1
Dolphins and Whales 3D: Tribes of the Ocean,2008.0,6.5,42.0,9.0,7518876.0,6000000.0,28,http://www.imdb.com/title/tt0996382/?ref_=fn_tt_tt_1
Dom Hemingway,2013.0,6.2,93.0,151.0,518134.0,,0,http://www.imdb.com/title/tt2402105/?ref_=fn_tt_tt_1
Domestic Disturbance,2001.0,5.5,89.0,98.0,45207112.0,53000000.0,361,http://www.imdb.com/title/tt0249478/?ref_=fn_tt_tt_1
Domino,2005.0,6.0,127.0,186.0,10137232.0,50000000.0,0,http://www.imdb.com/title/tt0421054/?ref_=fn_tt_tt_1
Don Jon,2013.0,6.6,90.0,364.0,24475193.0,3000000.0,33000,http://www.imdb.com/title/tt2229499/?ref_=fn_tt_tt_1
Don Juan DeMarco,1994.0,6.8,97.0,44.0,22200000.0,25000000.0,0,http://www.imdb.com/title/tt0112883/?ref_=fn_tt_tt_1
Don McKay,2009.0,5.9,87.0,39.0,,,275,http://www.imdb.com/title/tt1281374/?ref_=fn_tt_tt_1
Don't Be Afraid of the Dark,2010.0,5.6,99.0,298.0,24042490.0,25000000.0,10000,http://www.imdb.com/title/tt1270761/?ref_=fn_tt_tt_1
Don't Say a Word,2001.0,6.3,113.0,113.0,54997476.0,50000000.0,970,http://www.imdb.com/title/tt0260866/?ref_=fn_tt_tt_1
Donkey Punch,2008.0,5.2,99.0,114.0,18378.0,900000.0,0,http://www.imdb.com/title/tt0988849/?ref_=fn_tt_tt_1
Donnie Brasco,1997.0,7.8,147.0,117.0,41954997.0,35000000.0,0,http://www.imdb.com/title/tt0119008/?ref_=fn_tt_tt_1
Donnie Darko,2001.0,8.1,133.0,283.0,727883.0,4500000.0,33000,http://www.imdb.com/title/tt0246578/?ref_=fn_tt_tt_1
Donovan's Reef,1963.0,6.9,109.0,27.0,,2686585.0,573,http://www.imdb.com/title/tt0057007/?ref_=fn_tt_tt_1
Doogal,2006.0,2.8,77.0,31.0,7382993.0,20000000.0,346,http://www.imdb.com/title/tt0763304/?ref_=fn_tt_tt_1
Doom,2005.0,5.2,113.0,237.0,28031250.0,60000000.0,0,http://www.imdb.com/title/tt0419706/?ref_=fn_tt_tt_1
Doomsday,2008.0,6.0,113.0,254.0,10955425.0,30000000.0,0,http://www.imdb.com/title/tt0483607/?ref_=fn_tt_tt_1
Dope,2015.0,7.3,103.0,180.0,17474107.0,7000000.0,23000,http://www.imdb.com/title/tt3850214/?ref_=fn_tt_tt_1
Double Impact,1991.0,5.5,110.0,40.0,30102717.0,15000000.0,0,http://www.imdb.com/title/tt0101764/?ref_=fn_tt_tt_1
Double Jeopardy,1999.0,6.4,105.0,129.0,116735231.0,70000000.0,0,http://www.imdb.com/title/tt0150377/?ref_=fn_tt_tt_1
Double Take,2001.0,5.3,88.0,45.0,20218.0,24000000.0,204,http://www.imdb.com/title/tt0238948/?ref_=fn_tt_tt_1
Doubt,2008.0,7.5,104.0,293.0,33422556.0,20000000.0,0,http://www.imdb.com/title/tt0918927/?ref_=fn_tt_tt_1
Doug's 1st Movie,1999.0,5.0,77.0,28.0,19421271.0,5000000.0,122,http://www.imdb.com/title/tt0187819/?ref_=fn_tt_tt_1
Down Terrace,2009.0,6.5,93.0,53.0,9609.0,,535,http://www.imdb.com/title/tt1489167/?ref_=fn_tt_tt_1
Down and Out with the Dolls,2001.0,6.1,88.0,12.0,58936.0,1200000.0,27,http://www.imdb.com/title/tt0283323/?ref_=fn_tt_tt_1
Down for Life,2009.0,7.3,92.0,1.0,,,237,http://www.imdb.com/title/tt1056477/?ref_=fn_tt_tt_1
Down in the Valley,2005.0,6.5,108.0,74.0,568695.0,8000000.0,412,http://www.imdb.com/title/tt0398027/?ref_=fn_tt_tt_1
Down to Earth,2001.0,5.4,87.0,61.0,64172251.0,30000000.0,602,http://www.imdb.com/title/tt0231775/?ref_=fn_tt_tt_1
Down to You,2000.0,4.9,91.0,64.0,20035310.0,9000000.0,580,http://www.imdb.com/title/tt0186975/?ref_=fn_tt_tt_1
Downfall,2004.0,8.3,178.0,192.0,5501940.0,13500000.0,14000,http://www.imdb.com/title/tt0363163/?ref_=fn_tt_tt_1
Dr. Dolittle 2,2001.0,4.6,87.0,91.0,112950721.0,72000000.0,266,http://www.imdb.com/title/tt0240462/?ref_=fn_tt_tt_1
Dr. No,1962.0,7.3,110.0,184.0,16067035.0,1100000.0,5000,http://www.imdb.com/title/tt0055928/?ref_=fn_tt_tt_1
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964.0,8.5,95.0,192.0,,1800000.0,18000,http://www.imdb.com/title/tt0057012/?ref_=fn_tt_tt_1
Dracula 2000,2000.0,4.9,99.0,122.0,33000377.0,28000000.0,0,http://www.imdb.com/title/tt0219653/?ref_=fn_tt_tt_1
Dracula Untold,2014.0,6.3,92.0,261.0,55942830.0,70000000.0,37000,http://www.imdb.com/title/tt0829150/?ref_=fn_tt_tt_1
Dracula: Pages from a Virgin's Diary,2002.0,7.0,73.0,58.0,39659.0,1600000.0,131,http://www.imdb.com/title/tt0293113/?ref_=fn_tt_tt_1
Draft Day,2014.0,6.8,110.0,159.0,28831145.0,25000000.0,14000,http://www.imdb.com/title/tt2223990/?ref_=fn_tt_tt_1
Drag Me to Hell,2009.0,6.6,99.0,397.0,42057340.0,30000000.0,11000,http://www.imdb.com/title/tt1127180/?ref_=fn_tt_tt_1
Dragon Blade,2015.0,6.1,103.0,68.0,72413.0,65000000.0,0,http://www.imdb.com/title/tt3672840/?ref_=fn_tt_tt_1
Dragon Hunters,2008.0,6.6,80.0,41.0,,11000000.0,0,http://www.imdb.com/title/tt0944834/?ref_=fn_tt_tt_1
Dragon Nest: Warriors' Dawn,2014.0,6.4,88.0,4.0,,40000000.0,0,http://www.imdb.com/title/tt2911342/?ref_=fn_tt_tt_1
Dragon Wars: D-War,2007.0,3.6,107.0,93.0,10956379.0,35000000.0,0,http://www.imdb.com/title/tt0372873/?ref_=fn_tt_tt_1
DragonHeart,1996.0,6.4,103.0,60.0,51317350.0,57000000.0,0,http://www.imdb.com/title/tt0116136/?ref_=fn_tt_tt_1
Dragonball: Evolution,2009.0,2.7,100.0,130.0,9353573.0,45000000.0,0,http://www.imdb.com/title/tt1098327/?ref_=fn_tt_tt_1
Dragonfly,2002.0,6.1,104.0,117.0,30063805.0,60000000.0,0,http://www.imdb.com/title/tt0259288/?ref_=fn_tt_tt_1
Dragonslayer,1981.0,6.7,108.0,60.0,6000000.0,18000000.0,0,http://www.imdb.com/title/tt0082288/?ref_=fn_tt_tt_1
Dream House,2011.0,6.0,84.0,174.0,21283440.0,55000000.0,0,http://www.imdb.com/title/tt1462041/?ref_=fn_tt_tt_1
Dream with the Fishes,1997.0,7.0,97.0,28.0,464655.0,1000000.0,166,http://www.imdb.com/title/tt0119019/?ref_=fn_tt_tt_1
Dreamcatcher,2003.0,5.5,136.0,175.0,33685268.0,68000000.0,4000,http://www.imdb.com/title/tt0285531/?ref_=fn_tt_tt_1
Dreamer: Inspired by a True Story,2005.0,6.9,98.0,75.0,32701088.0,32000000.0,0,http://www.imdb.com/title/tt0418647/?ref_=fn_tt_tt_1
Dreamgirls,2006.0,6.5,130.0,241.0,103338338.0,70000000.0,0,http://www.imdb.com/title/tt0443489/?ref_=fn_tt_tt_1
Dreaming of Joseph Lees,1999.0,6.4,92.0,16.0,7680.0,2000000.0,100,http://www.imdb.com/title/tt0144178/?ref_=fn_tt_tt_1
Dredd,2012.0,7.1,95.0,432.0,13401683.0,35000000.0,46000,http://www.imdb.com/title/tt1343727/?ref_=fn_tt_tt_1
Dressed to Kill,1980.0,7.1,104.0,121.0,31899000.0,6500000.0,0,http://www.imdb.com/title/tt0080661/?ref_=fn_tt_tt_1
Drillbit Taylor,2008.0,5.7,102.0,146.0,32853640.0,40000000.0,702,http://www.imdb.com/title/tt0817538/?ref_=fn_tt_tt_1
Drinking Buddies,2013.0,6.1,90.0,155.0,342936.0,,0,http://www.imdb.com/title/tt2265398/?ref_=fn_tt_tt_1
Drive,2011.0,7.8,100.0,676.0,35054909.0,15000000.0,81000,http://www.imdb.com/title/tt0780504/?ref_=fn_tt_tt_1
Drive Angry,2011.0,5.5,104.0,296.0,10706786.0,50000000.0,15000,http://www.imdb.com/title/tt1502404/?ref_=fn_tt_tt_1
Drive Hard,2014.0,4.3,92.0,30.0,,12000000.0,774,http://www.imdb.com/title/tt2968804/?ref_=fn_tt_tt_1
Drive Me Crazy,1999.0,5.7,91.0,59.0,17843379.0,8000000.0,0,http://www.imdb.com/title/tt0164114/?ref_=fn_tt_tt_1
Driven,2001.0,4.5,116.0,109.0,32616869.0,72000000.0,886,http://www.imdb.com/title/tt0132245/?ref_=fn_tt_tt_1
Driving Lessons,2006.0,6.8,98.0,64.0,238774.0,,864,http://www.imdb.com/title/tt0446687/?ref_=fn_tt_tt_1
Driving Miss Daisy,1989.0,7.4,99.0,61.0,106593296.0,7500000.0,3000,http://www.imdb.com/title/tt0097239/?ref_=fn_tt_tt_1
Drop Dead Gorgeous,1999.0,6.5,97.0,77.0,10561238.0,10000000.0,0,http://www.imdb.com/title/tt0157503/?ref_=fn_tt_tt_1
Drowning Mona,2000.0,5.6,96.0,84.0,15427192.0,16000000.0,492,http://www.imdb.com/title/tt0186045/?ref_=fn_tt_tt_1
Drumline,2002.0,5.7,118.0,64.0,56398162.0,20000000.0,2000,http://www.imdb.com/title/tt0303933/?ref_=fn_tt_tt_1
Dry Spell,2013.0,3.3,90.0,1.0,,22000.0,200,http://www.imdb.com/title/tt2375036/?ref_=fn_tt_tt_1
"Dude, Where's My Car?",2000.0,5.5,83.0,106.0,46729374.0,13000000.0,0,http://www.imdb.com/title/tt0242423/?ref_=fn_tt_tt_1
