movie_title,actor_3_name,actor_3_facebook_likes
Star Trek,Bruce Greenwood,981.0
Star Trek Beyond,Lydia Wilson,105.0
Star Trek II: The Wrath of Khan,Nichelle Nichols,664.0
Star Trek III: The Search for Spock,Walter Koenig,643.0
Star Trek IV: The Voyage Home,Walter Koenig,643.0
Star Trek Into Darkness,Noel Clarke,928.0
Star Trek V: The Final Frontier,Walter Koenig,643.0
Star Trek VI: The Undiscovered Country,Nichelle Nichols,664.0
Star Trek: First Contact,Jonathan Frakes,906.0
Star Trek: Generations,Jonathan Frakes,906.0
Star Trek: Insurrection,Michael Dorn,748.0
Star Trek: Nemesis,Jonathan Frakes,906.0
Star Trek: The Motion Picture,Walter Koenig,643.0
Star Wars: Episode I - The Phantom Menace,Ian McDiarmid,1000.0
Star Wars: Episode II - Attack of the Clones,Hayden Christensen,4000.0
Star Wars: Episode III - Revenge of the Sith,Hayden Christensen,4000.0
Star Wars: Episode IV - A New Hope,Kenny Baker,504.0
Star Wars: Episode V - The Empire Strikes Back,Anthony Daniels,441.0
Star Wars: Episode VI - Return of the Jedi,Kenny Baker,504.0
Star Wars: The Clone Wars,Tom Kane,265.0
Stardust,Nathaniel Parker,271.0
Stargate SG-1,Gary Jones,72.0
Stargate: The Ark of Truth,Julian Sands,687.0
Starship Troopers,Seth Gilliam,423.0
Starsky & Hutch,Fred Williamson,767.0
Starsuckers,Elton John,442.0
State Fair,Frank McHugh,37.0
State of Play,Michael Weston,379.0
Stay Alive,Samaire Armstrong,806.0
Stealing Harvard,Chris Penn,455.0
Stealth,Richard Roxburgh,653.0
Steamboy,Rosalind Ayres,101.0
Steel,Hill Harper,465.0
Step Brothers,Andrea Savage,105.0
Step Up,Josh Henderson,920.0
Step Up 2: The Streets,Luis Rosado,129.0
Step Up 3D,Facundo Lombard,357.0
Step Up Revolution,Misha Gabriel Hamilton,433.0
Stepmom,Herbert Russell,701.0
Steppin: The Movie,Chrystee Pharris,110.0
Steve Jobs,Michael Stuhlbarg,816.0
Stick It,John Patrick Amedori,733.0
Stiff Upper Lips,Samuel West,136.0
Stigmata,Portia de Rossi,573.0
Still Alice,Seth Gilliam,423.0
Stir of Echoes,Lusia Strus,282.0
Stitches,Jemma Curran,47.0
Stoker,Harmony Korine,520.0
Stolen,Sami Gayle,566.0
Stolen Summer,Bonnie Hunt,597.0
Stomp the Yard,Harry Lennix,748.0
Stone,Frances Conroy,827.0
Stone Cold,Richard Gant,120.0
Stonewall,Matt Craven,256.0
Stop-Loss,Abbie Cornish,2000.0
Stories of Our Lives,Mugambi Nthiga,4.0
Straight A's,Josh Meyers,293.0
Straight Out of Brooklyn,Matty Rich,10.0
Straight Outta Compton,R. Marcos Taylor,303.0
Strange Wilderness,Jeff Garlin,522.0
Stranger Than Fiction,Danny Rhodes,77.0
Strangerland,Sean Keenan,51.0
Strangers with Candy,Maria Thayer,344.0
Straw Dogs,Rhys Coiro,268.0
Street Fighter,Kylie Minogue,690.0
Street Fighter: The Legend of Chun-Li,Josie Ho,77.0
Street Kings,Noel Gugliemi,2000.0
Stripes,Judge Reinhold,901.0
Striptease,Paul Guilfoyle,210.0
Stuart Little,Jeffrey Jones,692.0
Stuart Little 2,Melanie Griffith,537.0
Stuck on You,Seymour Cassel,327.0
Stung,David Masterson,577.0
Subconscious,Tom Stedham,152.0
Sublime,Cas Anvar,491.0
Submarine,Sally Hawkins,594.0
Subway,Jean-Hugues Anglade,164.0
Sucker Punch,Scott Glenn,826.0
Sugar Hill,Steve Harris,338.0
Sugar Town,John Doe,181.0
Suicide Squad,Ike Barinholtz,329.0
Summer Catch,Bruce Davison,505.0
Summer Storm,Robert Stadlober,17.0
Summer of Sam,Mike Starr,854.0
Sunday School Musical,Debra Lynn Hull,73.0
Sunshine,Troy Garity,167.0
Sunshine Cleaning,Paul Dooley,260.0
Sunshine State,Timothy Hutton,501.0
Super,Paul T. Taylor,370.0
Super 8,Zach Mills,417.0
Super Hybrid,John Reardon,156.0
Super Mario Bros.,Fiona Shaw,687.0
Super Size Me,Amelia Giancarlo,0.0
Super Troopers,Jay Chandrasekhar,422.0
Superbabies: Baby Geniuses 2,Peter Wingfield,177.0
Superbad,Kevin Corrigan,778.0
Supercapitalist,Kathy Uyen,46.0
Supercross,Steve Howey,826.0
Superhero Movie,Marion Ross,418.0
Superman,Ned Beatty,467.0
Superman II,Jackie Cooper,420.0
Superman III,Jackie Cooper,420.0
Superman IV: The Quest for Peace,William Hootkins,488.0
Superman Returns,Frank Langella,903.0
Supernova,Vanessa Marshall,68.0
Superstar,Molly Shannon,636.0
Supporting Characters,Alex Karpovsky,272.0
Sur le seuil,Jean Pierre Bergeron,6.0
Surf's Up,Jon Heder,970.0
"Surfer, Dude",Sarah Wright,499.0
Surrogates,Boris Kodjoe,1000.0
Survival of the Dead,Kathleen Munroe,231.0
Survivor,Robert Forster,889.0
Suspect Zero,William Mapother,398.0
Sweet Charity,Ben Vereen,388.0
Sweet Home Alabama,Courtney Gains,559.0
Sweet November,Frank Langella,903.0
Sweet Sweetback's Baadasssss Song,Melvin Van Peebles,101.0
Swelter,Grant Bowler,600.0
Swept Away,David Thornton,119.0
Swimfan,Jason Ritter,782.0
Swimming Pool,Jean-Claude Lecas,15.0
Swing Vote,Nathan Lane,886.0
Swingers,Blake Lindsley,31.0
Switchback,Ted Markland,12.0
Swordfish,Sam Shepard,820.0
Sydney White,Samm Levine,433.0
"Synecdoche, New York",Samantha Morton,631.0
Syriana,Kayvan Novak,414.0
TMNT,Mako,691.0
TRON: Legacy,James Frain,1000.0
Ta Ra Rum Pum,Vic Aviles,60.0
Tadpole,Ron Rifkin,184.0
Tae Guk Gi: The Brotherhood of War,Dong-gun Jang,489.0
Take Me Home Tonight,Dan Fogler,562.0
Take Shelter,Robert Longstreet,41.0
Take the Lead,Jasika Nicole,439.0
Taken,Xander Berkeley,485.0
Taken 2,D.B. Sweeney,558.0
Taken 3,Jon Gries,482.0
Takers,Jay Hernandez,1000.0
Taking Woodstock,Demetri Martin,210.0
Tales from the Crypt: Demon Knight,Gary Farmer,580.0
Tales from the Hood,David Alan Grier,360.0
Talk Radio,Bill Johnson,237.0
Talladega Nights: The Ballad of Ricky Bobby,Gary Cole,989.0
Tammy,Ben Falcone,265.0
Tangled,M.C. Gainey,284.0
Tango,Miguel Ángel Solá,4.0
Tango & Cash,Brion James,403.0
Tank Girl,Jeff Kober,919.0
Tanner Hall,Chris Kattan,357.0
Tarnation,Renee Leblanc,0.0
Taxi Driver,Peter Boyle,595.0
Taxi to the Dark Side,Greg D'Agostino,23.0
Taxman,Robert Townsend,467.0
Tea with Mussolini,Paolo Seganti,55.0
Teacher's Pet,Jerry Stiller,719.0
Team America: World Police,Trey Parker,406.0
Tears of the Sun,Cole Hauser,787.0
Ted,Tom Skerritt,1000.0
Ted 2,Seth MacFarlane,3000.0
Teen Wolf Too,Kim Darby,152.0
Teenage Mutant Ninja Turtles,Jeremy Howard,429.0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Ernie Reyes Jr.,445.0
Teenage Mutant Ninja Turtles III,Matt Hill,199.0
Teenage Mutant Ninja Turtles: Out of the Shadows,Brad Garrett,799.0
Teeth,John Hensley,268.0
Teeth and Blood,Clint Jung,270.0
Terminator 2: Judgment Day,S. Epatha Merkerson,539.0
Terminator 3: Rise of the Machines,Carolyn Hennesy,191.0
Terminator Genisys,Matt Smith,2000.0
Terminator Salvation,Common,988.0
Texas Chainsaw 3D,Shaun Sipos,322.0
Texas Rangers,Leonor Varela,427.0
Thank You for Smoking,Todd Louiso,88.0
That Awkward Moment,Josh Pais,117.0
That Thing You Do!,Ethan Embry,982.0
That's My Boy,Will Forte,622.0
The 13th Warrior,Clive Russell,241.0
The 33,Jacob Vargas,399.0
The 40-Year-Old Virgin,Gerry Bednob,218.0
The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,Matt Crabtree,134.0
The 5th Quarter,Sammy Nagi Njuguna,316.0
The 5th Wave,Nick Robinson,724.0
The 6th Day,Tony Goldwyn,956.0
The A-Team,Dwight Schultz,432.0
The Abyss,Mary Elizabeth Mastrantonio,638.0
The Act of Killing,Syamsul Arifin,0.0
The Addams Family,Carel Struycken,436.0
The Adjustment Bureau,Jon Stewart,593.0
The Adventurer: The Curse of the Midas Box,Oliver Stark,88.0
The Adventures of Elmo in Grouchland,Caroll Spinney,142.0
The Adventures of Ford Fairlane,David Patrick Kelly,380.0
The Adventures of Huck Finn,Anne Heche,689.0
The Adventures of Pinocchio,Bebe Neuwirth,376.0
The Adventures of Pluto Nash,Burt Young,683.0
The Adventures of Rocky & Bullwinkle,Jonathan Winters,924.0
The Adventures of Sharkboy and Lavagirl 3-D,Taylor Dooley,717.0
The Adventures of Tintin,Tony Curran,845.0
The Age of Adaline,Ellen Burstyn,1000.0
The Age of Innocence,Stuart Wilson,94.0
The Alamo,Jordi Mollà,877.0
The Algerian,Ben Youcef,434.0
The Amazing Catfish,José Manuel Orozco Angulo,3.0
The Amazing Spider-Man,Chris Zylka,963.0
The Amazing Spider-Man 2,B.J. Novak,825.0
The American,Filippo Timi,101.0
The American President,Wendie Malick,452.0
The Amityville Horror,Ryan Reynolds,16000.0
The Andromeda Strain,Eric Christmas,45.0
The Angry Birds Movie,Keegan-Michael Key,415.0
The Animal,Colleen Haskell,182.0
The Ant Bully,Julia Roberts,8000.0
The Apartment,David White,180.0
The Apostle,June Carter Cash,77.0
The Apparition,Tim Williams,62.0
The Art of Getting By,Rita Wilson,322.0
The Art of War,Anne Archer,249.0
The Artist,Beth Grant,628.0
The Assassin,Satoshi Tsumabuki,56.0
The Assassination of Jesse James by the Coward Robert Ford,Sam Shepard,820.0
The Astronaut Farmer,Bruce Dern,844.0
The Astronaut's Wife,Clea DuVall,1000.0
The Avengers,Scarlett Johansson,19000.0
The Aviator,Frances Conroy,827.0
The Awakening,Joseph Mawle,537.0
The BFG,Rafe Spall,358.0
The Baader Meinhof Complex,Martina Gedeck,155.0
The Back-up Plan,Tom Bosley,584.0
The Bad News Bears,Joyce Van Patten,57.0
The Ballad of Cable Hogue,L.Q. Jones,242.0
The Ballad of Gregorio Cortez,Ned Beatty,467.0
The Ballad of Jack and Rose,Ryan McDonald,42.0
The Banger Sisters,Sal Lopez,73.0
The Bank Job,Daniel Mays,287.0
The Barbarian Invasions,Marina Hands,21.0
The Barbarians,Richard Lynch,324.0
The Basket,Peter Coyote,548.0
The Battle of Shaker Heights,Kathleen Quinlan,551.0
The Beach,Peter Youngblood Hills,39.0
"The Beast from 20,000 Fathoms",Ross Elliott,21.0
The Beastmaster,Rip Torn,826.0
The Beaver,Riley Thomas Stewart,220.0
The Believer,Summer Phoenix,76.0
The Benchwarmers,Tim Meadows,553.0
The Best Exotic Marigold Hotel,Celia Imrie,186.0
The Best Little Whorehouse in Texas,Dom DeLuise,842.0
The Best Man,Jarrod Bunch,862.0
The Best Man Holiday,Eddie Cibrian,849.0
The Best Offer,Liya Kebede,232.0
The Best Years of Our Lives,Dana Andrews,188.0
The Best of Me,Clarke Peters,437.0
The Betrayed,Blaine Anderson,31.0
The Beyond,Al Cliver,22.0
The Big Bounce,Willie Nelson,338.0
The Big Hit,Antonio Sabato Jr.,459.0
The Big Lebowski,Steve Buscemi,12000.0
The Big Parade,Claire Adams,6.0
The Big Short,Charlie Talbert,767.0
The Big Swap,Thierry Harcourt,2.0
The Big Tease,Mary McCormack,428.0
The Big Wedding,Topher Grace,2000.0
The Big Year,JoBeth Williams,296.0
The Birth of a Nation,Aunjanue Ellis,400.0
The Black Dahlia,Mike Starr,854.0
The Black Hole,Yvette Mimieux,160.0
The Black Stallion,Hoyt Axton,48.0
The Blair Witch Project,Michael C. Williams,39.0
The Blind Side,Kim Dickens,624.0
The Blood of Heroes,Anna Katarina,26.0
The Blue Bird,Gale Sondergaard,51.0
The Blue Butterfly,Raoul Max Trujillo,194.0
The Blue Lagoon,Leo McKern,83.0
The Blue Room,Laurent Poitrenaux,3.0
The Blues Brothers,Ray Charles,326.0
The Bodyguard,DeVaughn Nixon,164.0
The Bold and the Beautiful,Hunter Tylo,140.0
The Bone Collector,Leland Orser,308.0
The Book Thief,Roger Allam,326.0
The Book of Eli,Gary Oldman,10000.0
The Book of Life,Ana de la Reguera,679.0
"The Book of Mormon Movie, Volume 1: The Journey",Bruce Newbold,40.0
The Boondock Saints,Bob Marley,184.0
The Boondock Saints II: All Saints Day,Clifton Collins Jr.,968.0
The Border,Jaroslaw Boberek,2.0
The Borrowers,Mark Williams,373.0
The Boss,Ben Falcone,265.0
The Bounty,Laurence Olivier,1000.0
The Bounty Hunter,Peter Greene,789.0
The Bourne Identity,Nicky Naudé,73.0
The Bourne Legacy,Stacy Keach,602.0
The Bourne Supremacy,Oksana Akinshina,129.0
The Bourne Ultimatum,Albert Finney,883.0
The Box,Celia Weston,258.0
The Boxtrolls,Tracy Morgan,642.0
The Boy,Stephanie Lemelin,130.0
The Boy Next Door,Adam Hicks,326.0
The Boy in the Striped Pajamas,Cara Horgan,18.0
The Boys from Brazil,Steve Guttenberg,801.0
The Brain That Wouldn't Die,Bruce Kerr,6.0
The Brass Teapot,Alia Shawkat,727.0
The Brave Little Toaster,Mindy Sterling,385.0
The Break-Up,Ann-Margret,931.0
The Bridge of San Luis Rey,Geraldine Chaplin,382.0
The Bridge on the River Kwai,Jack Hawkins,87.0
The Bridges of Madison County,Debra Monk,86.0
The Broadway Melody,Charles King,4.0
The Broken Hearts Club: A Romantic Comedy,Mary McCormack,428.0
The Brothers,Jenifer Lewis,578.0
The Brothers Bloom,Nora Zehetner,446.0
The Brothers Grimm,Mackenzie Crook,871.0
The Brothers McMullen,Maxine Bahns,73.0
The Brothers Solomon,Will Forte,622.0
The Brown Bunny,Anna Vareschi,0.0
The Bubble,Yousef 'Joe' Sweid,27.0
The Bucket List,Sean Hayes,760.0
The Business of Fancydancing,Cynthia Geary,61.0
The Business of Strangers,Frederick Weller,152.0
The Butterfly Effect,Cameron Bright,829.0
The Cabin in the Woods,Kristen Connolly,751.0
The Cable Guy,Andy Dick,302.0
The Californians,Illeana Douglas,347.0
The Call,Roma Maffia,383.0
The Call of Cthulhu,Barry Lynch,5.0
The Calling,Christopher Heyerdahl,826.0
The Campaign,Katherine LaNasa,329.0
The Canyons,James Deen,461.0
The Case of the Grinning Cat,Léon Schwartzenberg,0.0
The Cat in the Hat,Spencer Breslin,434.0
The Cave,Marcel Iures,258.0
The Caveman's Valentine,Aunjanue Ellis,400.0
The Celebration,Trine Dyrholm,141.0
The Cell,James Gammon,311.0
The Chambermaid on the Titanic,Romane Bohringer,34.0
The Change-Up,Mircea Monroe,634.0
The Charge of the Light Brigade,Spring Byington,94.0
The Children of Huang Shi,Matthew Walker,2.0
The Chorus,Gérard Jugnot,57.0
The Christmas Bunny,Charles Irving Beale,104.0
The Christmas Candle,Lesley Manville,149.0
The Chronicles of Narnia: Prince Caspian,Damián Alcázar,201.0
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Shane Rangi,82.0
The Chronicles of Narnia: The Voyage of the Dawn Treader,Laura Brent,59.0
The Chronicles of Riddick,Christina Cox,567.0
The Chumscrubber,Tim DeKay,436.0
The Circle,Mojgan Faramarzi,0.0
The City of Your Final Destination,Diego Velazquez,86.0
The Claim,Shirley Henderson,887.0
The Clan of the Cave Bear,Mike Muscat,90.0
The Class,Angélica Sancio,0.0
The Client,Brad Renfro,551.0
The Cold Light of Day,Óscar Jaenada,619.0
The Collection,Lee Tergesen,444.0
The Color Purple,Dana Ivey,271.0
The Color of Freedom,Tyrone Keogh,11.0
The Color of Money,Mary Elizabeth Mastrantonio,638.0
The Company,Alessandro Nivola,527.0
The Conformist,Dominique Sanda,48.0
The Conjuring,Hayley McFarland,697.0
The Conjuring 2,Robin Atkin Downes,336.0
The Conspirator,Stephen Root,939.0
The Constant Gardener,Donald Sumpter,151.0
The Contender,William Petersen,883.0
The Conversation,Cindy Williams,324.0
The Cookout,Jenifer Lewis,578.0
The Cooler,Shawn Hatosy,407.0
The Core,Rekha Sharma,106.0
The Corruptor,Kim Chan,45.0
The Cottage,Georgia Groome,141.0
The Cotton Club,Fred Gwynne,886.0
The Counselor,Goran Visnjic,1000.0
The Count of Monte Cristo,Michael Wincott,720.0
The Country Bears,Stephen Root,939.0
The Covenant,Toby Hemingway,637.0
The Craft,Brenda Strong,266.0
The Crazies,John Aylward,219.0
The Crew,Lainie Kazan,249.0
The Crocodile Hunter: Collision Course,Steve Bastoni,234.0
The Croods,Nicolas Cage,12000.0
The Crow,David Patrick Kelly,380.0
The Cry of the Owl,Charlotte Sullivan,388.0
The Crying Game,Stephen Rea,327.0
The Cure,Denden,6.0
The Curious Case of Benjamin Button,Julia Ormond,919.0
The Curse of Downers Grove,Tom Arnold,618.0
The Curse of the Jade Scorpion,Peter Gerety,277.0
The Curse of the Were-Rabbit,Peter Sallis,100.0
The DUFF,Skyler Samuels,429.0
The Da Vinci Code,Jürgen Prochnow,362.0
The Damned United,Maurice Roëves,27.0
The Dangerous Lives of Altar Boys,Jake Richardson,77.0
The Dark Hours,Gordon Currie,39.0
The Dark Knight,Morgan Freeman,11000.0
The Dark Knight Rises,Joseph Gordon-Levitt,23000.0
The Darkest Hour,Dato Bakhtadze,48.0
The Day After Tomorrow,Sela Ward,812.0
The Day the Earth Stood Still,Juan Riedinger,71.0
The Dead Girl,Piper Laurie,303.0
The Dead Undead,Matthew R. Anderson,252.0
The Dead Zone,Anthony Zerbe,275.0
The Dead Zone,Chris Bruno,186.0
The Death and Life of Bobby Z,Jason Flemyng,1000.0
The Debt,Romi Aboulafia,22.0
The Deep End of the Ocean,Jonathan Jackson,613.0
The Deer Hunter,John Savage,652.0
The Departed,Ray Winstone,1000.0
The Deported,Talia Shire,452.0
The Descendants,Beau Bridges,552.0
The Descent,Craig Conway,159.0
The Devil Inside,Brian Johnson,128.0
The Devil Wears Prada,Rebecca Mader,505.0
The Devil's Advocate,Charlize Theron,9000.0
The Devil's Double,Ludivine Sagnier,521.0
The Devil's Own,Natascha McElhone,2000.0
The Devil's Rejects,Lew Temple,597.0
The Devil's Tomb,Jason London,711.0
The Diary of a Teenage Girl,Austin Lyon,80.0
The Dictator,Horatio Sanz,174.0
The Dilemma,Chelcie Ross,244.0
The Dirties,Matt Johnson,8.0
The Divide,Rosanna Arquette,605.0
The Diving Bell and the Butterfly,Isaach De Bankolé,177.0
The Dog Lover,Cullen Douglas,256.0
The Doombolt Chase,Ewen Solon,9.0
The Doors,Kathleen Quinlan,552.0
The Dress,Henri Garcin,2.0
The Duchess,Charlotte Rampling,844.0
The Dukes of Hazzard,Michael Weston,379.0
The East,Jason Ritter,782.0
The Eclipse,Jim Norton,77.0
The Edge,Bart the Bear,904.0
The Egyptian,Jean Simmons,422.0
The Elephant Man,Dexter Fletcher,452.0
The Emperor's Club,Rob Morrow,355.0
The Emperor's New Groove,John Fiedler,253.0
The End of the Affair,James Bolam,57.0
The English Patient,Jürgen Prochnow,362.0
The Equalizer,James Wilcox,683.0
The Evil Dead,Ellen Sandweiss,58.0
The Exorcism of Emily Rose,JR Bourne,457.0
The Exorcist,Lee J. Cobb,259.0
The Expendables,Jet Li,5000.0
The Expendables 2,Bruce Willis,13000.0
The Expendables 3,Harrison Ford,11000.0
The Exploding Girl,Jordan Scovel,20.0
The Express,Charles S. Dutton,534.0
The Extra Man,Dan Hedaya,281.0
The Eye,Obba Babatundé,451.0
The FP,James DeBello,128.0
The Face of an Angel,Sara Stewart,127.0
The Faculty,Clea DuVall,1000.0
The Fall of the Roman Empire,Stephen Boyd,102.0
The Family,Liam James,468.0
The Family Man,Amber Valletta,627.0
The Family Stone,Tyrone Giordano,172.0
The Fan,Ellen Barkin,552.0
The Fast and the Furious,Jordana Brewster,4000.0
The Fast and the Furious: Tokyo Drift,Nikki Griffin,159.0
The Fault in Our Stars,Nat Wolff,733.0
The Fifth Element,Gary Oldman,10000.0
The Fifth Estate,Jamie Blackley,203.0
The Fighter,Melissa McMeekin,141.0
The Final Destination,Shantel VanSanten,748.0
The Finest Hours,Graham McTavish,531.0
The Firm,Wilford Brimley,957.0
The First Wives Club,Stephen Collins,452.0
The Fisher King,Harry Shearer,161.0
The Five-Year Engagement,David Paymer,372.0
The Flintstones,Harvey Korman,628.0
The Flintstones in Viva Rock Vegas,Danny Woodburn,809.0
The Flower of Evil,Mélanie Doutey,27.0
The Flowers of War,Shigeo Kobayashi,28.0
The Fog,Janet Leigh,606.0
The Following,Sam Underwood,319.0
The Forbidden Kingdom,Michael Angarano,947.0
The Forest,Gen Seto,4.0
The Forsaken,Izabella Miko,560.0
The Fountain,Mark Margolis,1000.0
The Four Feathers,Alex Jennings,39.0
The Four Seasons,Sandy Dennis,146.0
The Fourth Kind,Hakeem Kae-Kazim,242.0
The French Connection,Tony Lo Bianco,109.0
The Front Page,David Wayne,116.0
The Frozen,Sedona James,89.0
The Frozen Ground,Jodi Lyn O'Keefe,897.0
The Fugitive,Sela Ward,812.0
The Full Monty,Lesley Sharp,121.0
The Funeral,Gretchen Mol,599.0
The Gallows,Reese Mishler,7.0
The Gambler,Griffin Cleveland,81.0
The Game,Charles Martinet,283.0
The Game Plan,Madison Pettis,835.0
The Game of Their Lives,Jimmy Jean-Louis,407.0
The Gatekeepers,Yaakov Peri,0.0
The General's Daughter,Clarence Williams III,475.0
The Geographer Drank His Globe Away,Eugenia Khirivskaya,22.0
The Ghastly Love of Johnny X,Paul Williams,356.0
The Ghost Writer,Timothy Hutton,501.0
The Ghost and the Darkness,Om Puri,163.0
The Gift,Wendell Pierce,458.0
The Girl Next Door,Jacob Young,111.0
The Girl on the Train,Émilie Dequenne,98.0
The Girl with the Dragon Tattoo,Joely Richardson,585.0
The Girlfriend Experience,Paul Sparks,201.0
The Giver,Alexander Skarsgård,10000.0
The Glass House,Trevor Morgan,595.0
The Glimmer Man,Keenen Ivory Wayans,322.0
The Godfather,Robert Duvall,3000.0
The Godfather: Part II,Robert Duvall,3000.0
The Godfather: Part III,Bridget Fonda,889.0
The Golden Child,Charlotte Lewis,148.0
The Golden Compass,Kristin Scott Thomas,1000.0
The Good Dinosaur,Peter Sohn,113.0
The Good German,Leland Orser,308.0
The Good Girl,Tim Blake Nelson,596.0
The Good Guy,Aaron Yoo,617.0
The Good Heart,Stephen Henderson,64.0
The Good Night,Keith Allen,66.0
The Good Thief,Tchéky Karyo,345.0
"The Good, the Bad and the Ugly",Enzo Petito,24.0
"The Good, the Bad, the Weird",Dal-su Oh,7.0
"The Goods: Live Hard, Sell Hard",Charles Napier,503.0
The Grace Card,Michael Higgenbottom,16.0
The Grand,Tim Healy,23.0
The Grand Budapest Hotel,F. Murray Abraham,670.0
The Grandmaster,Elvis Tsui,7.0
The Great Beauty,Serena Grandi,70.0
The Great Debaters,John Heard,697.0
The Great Escape,Gordon Jackson,145.0
The Great Gatsby,Steve Bisley,77.0
The Great Raid,Paolo Montalban,242.0
The Great Train Robbery,Pamela Salem,20.0
The Greatest,Cara Seymour,71.0
The Greatest Game Ever Played,Amanda Tilson,58.0
The Greatest Movie Ever Sold,Donald Trump,808.0
The Greatest Show on Earth,Cornel Wilde,132.0
The Greatest Story Ever Told,José Ferrer,202.0
The Green Hornet,Chad L. Coleman,741.0
The Green Inferno,Magda Apanowicz,389.0
The Green Mile,Michael Jeter,693.0
The Grey,James Badge Dale,726.0
The Grudge,Ted Raimi,634.0
The Grudge 2,Matthew Knight,464.0
The Guard,Wale Ojo,28.0
The Guilt Trip,Julene Renee,78.0
The Gunman,Jasmine Trinca,87.0
The Guru,Jimi Mistry,183.0
The Hadza: Last of the First,Jane Goodall,21.0
The Hammer,Adam Carolla,102.0
The Hangover,Mike Epps,706.0
The Hangover Part II,Mike Tyson,461.0
The Happening,Kristen Connolly,751.0
The Hateful Eight,Zoë Bell,1000.0
The Haunted Mansion,Marc John Jefferies,441.0
The Haunting,Virginia Madsen,913.0
The Haunting in Connecticut 2: Ghosts of Georgia,Brad James,559.0
The Haunting of Molly Hartley,Haley Bennett,664.0
The Heart of Me,Eleanor Bron,52.0
The Heat,Demián Bichir,749.0
The Hebrew Hammer,Tony Cox,624.0
The Helix... Loaded,Jennifer Sky,94.0
The Help,Mike Vogel,2000.0
The Hills Have Eyes,Vinessa Shaw,580.0
The Hills Have Eyes II,Jacob Vargas,399.0
The History Boys,James Corden,480.0
The Hit List,Cole Hauser,787.0
The Hitchhiker's Guide to the Galaxy,Thomas Lennon,651.0
The Hoax,James Biberi,174.0
The Hobbit: An Unexpected Journey,James Nesbitt,773.0
The Hobbit: The Battle of the Five Armies,James Nesbitt,773.0
The Hobbit: The Desolation of Smaug,James Nesbitt,773.0
The Hole,Haley Bennett,664.0
The Holiday,Sarah Parish,213.0
The Holy Girl,María Alche,3.0
The Homesman,Miranda Otto,567.0
The Honeymooners,Joyce Randolph,94.0
The Horror Network Vol. 1,Jan Cornet,76.0
The Horse Boy,Simon Baron-Cohen,2.0
The Horse Whisperer,Jessalyn Gilsig,380.0
The Horseman on the Roof,Isabelle Carré,45.0
The Host,Ah-sung Ko,74.0
The Host,Rachel Roberts,201.0
The Hotel New Hampshire,Nastassja Kinski,518.0
The Hours,Miranda Richardson,530.0
The House Bunny,Beverly D'Angelo,816.0
The House of Mirth,Elizabeth McGovern,553.0
The House of the Devil,Dee Wallace,725.0
The Howling,Dee Wallace,725.0
The Hudsucker Proxy,John Mahoney,385.0
The Hunchback of Notre Dame,Bill Fagerbakke,542.0
The Hundred-Foot Journey,Juhi Chawla,171.0
The Hunger Games,Anthony Reynolds,575.0
The Hunger Games: Catching Fire,Sandra Ellis Lafferty,523.0
The Hunger Games: Mockingjay - Part 1,Josh Hutcherson,14000.0
The Hunger Games: Mockingjay - Part 2,Josh Hutcherson,14000.0
The Hunt,Hana Shuan,26.0
The Hunt for Red October,Courtney B. Vance,495.0
The Hunted,Rex Linn,215.0
The Hunting Party,Ljubomir Kerekes,2.0
The Huntsman: Winter's War,Charlize Theron,9000.0
The Hurricane,Deborah Kara Unger,494.0
The Hurt Locker,Brian Geraghty,383.0
The Hustler,Murray Hamilton,366.0
The I Inside,Stephen Rea,327.0
The Ice Pirates,Robert Urich,297.0
The Ice Storm,Henry Czerny,177.0
The Iceman,Robert Davi,683.0
The Ides of March,Jennifer Ehle,1000.0
The Illusionist,Jake Wood,96.0
The Image Revolution,Jeff Dowd,18.0
The Imaginarium of Doctor Parnassus,Verne Troyer,645.0
The Imitation Game,Allen Leech,305.0
The Immigrant,Angela Sarafyan,310.0
The Importance of Being Earnest,Rupert Everett,692.0
The Impossible,Oaklee Pendergast,284.0
The In Crowd,A.J. Buckley,275.0
The Inbetweeners,James Buckley,220.0
The Incredible Burt Wonderstone,Steve Carell,7000.0
The Incredible Hulk,William Hurt,882.0
The Incredibles,Lou Romano,55.0
The Incredibly True Adventure of Two Girls in Love,Stephanie Berry,10.0
The Indian in the Cupboard,David Keith,563.0
The Infiltrator,Olympia Dukakis,345.0
The Informant!,Thomas F. Wilson,690.0
The Informers,Lou Taylor Pucci,394.0
The Inkwell,Larenz Tate,582.0
The Innkeepers,Pat Healy,74.0
The Insider,Debi Mazar,680.0
The Intern,Rene Russo,808.0
The International,Armin Mueller-Stahl,294.0
The Internship,Rob Riggle,839.0
The Interpreter,Michael Wright,249.0
The Interview,Anders Holm,365.0
The Invasion,Jeremy Northam,327.0
The Invention of Lying,Martin Starr,985.0
The Iron Giant,M. Emmet Walsh,521.0
The Iron Lady,Olivia Colman,583.0
The Island,Djimon Hounsou,3000.0
The Island of Dr. Moreau,Marco Hofschneider,44.0
The Italian Job,Jimmy Shubert,82.0
The Jackal,Sophie Okonedo,460.0
The Jacket,Angel Coulby,566.0
