movie_title,actor_1_name,actor_1_facebook_likes
Invaders from Mars,Louise Fletcher,425.0
Invasion U.S.A.,Billy Drago,371.0
Invictus,Matt Damon,13000.0
Ip Man 3,Mike Tyson,461.0
Ira & Abby,Frances Conroy,827.0
Iraq for Sale: The War Profiteers,Scott Helvenston,25.0
Iris,Kate Winslet,14000.0
Iron Man,Robert Downey Jr.,21000.0
Iron Man 2,Robert Downey Jr.,21000.0
Iron Man 3,Robert Downey Jr.,21000.0
Ironclad,Jason Flemyng,1000.0
Irreplaceable,François Cluzet,541.0
Irreversible,Philippe Nahon,56.0
Ishtar,Carol Kane,636.0
Isn't She Great,Stockard Channing,944.0
It Follows,Maika Monroe,314.0
It Happened One Night,Claudette Colbert,380.0
It's All Gone Pete Tong,Paul Kaye,326.0
It's Always Sunny in Philadelphia,Rob McElhenney,813.0
It's Complicated,Meryl Streep,11000.0
It's Kind of a Funny Story,Zoë Kravitz,943.0
"It's a Mad, Mad, Mad, Mad World",Jonathan Winters,924.0
It's a Wonderful Afterlife,Sendhil Ramamurthy,1000.0
It's a Wonderful Life,Donna Reed,488.0
J. Edgar,Leonardo DiCaprio,29000.0
JFK,Sally Kirkland,433.0
Jab Tak Hai Jaan,Shah Rukh Khan,8000.0
Jack Brooks: Monster Slayer,Rachel Skarsten,371.0
Jack Reacher,Tom Cruise,10000.0
Jack Ryan: Shadow Recruit,Colm Feore,539.0
Jack and Jill,Al Pacino,14000.0
Jack the Giant Slayer,Eddie Marsan,979.0
Jackass 3D,Bam Margera,608.0
Jackass Number Two,Bam Margera,608.0
Jackass: The Movie,Bam Margera,608.0
Jackie Brown,Robert De Niro,22000.0
Jade,Michael Biehn,2000.0
Jakob the Liar,Robin Williams,49000.0
Jane Got a Gun,Natalie Portman,20000.0
Jarhead,Jake Gyllenhaal,15000.0
Jason Bourne,Matt Damon,13000.0
Jason Goes to Hell: The Final Friday,Kane Hodder,935.0
Jason Lives: Friday the 13th Part VI,Tony Goldwyn,956.0
Jason X,Peter Mensah,1000.0
Jawbreaker,Julie Benz,3000.0
Jaws,Roy Scheider,813.0
Jaws 2,Roy Scheider,813.0
Jaws: The Revenge,Judith Barsi,912.0
Jay and Silent Bob Strike Back,Will Ferrell,8000.0
Jeepers Creepers,Eileen Brennan,1000.0
Jeepers Creepers II,Nicki Aycox,296.0
"Jeff, Who Lives at Home",Judy Greer,2000.0
Jefferson in Paris,Seth Gilliam,423.0
Jekyll and Hyde... Together Again,Cassandra Peterson,922.0
Jennifer's Body,J.K. Simmons,24000.0
Jerry Maguire,Tom Cruise,10000.0
Jersey Boys,Johnny Cannizzaro,880.0
Jersey Girl,Stephen Root,939.0
Jesse,Eric Lloyd,775.0
Jesus People,Victoria Jackson,338.0
Jesus' Son,Billy Crudup,745.0
Jimmy Neutron: Boy Genius,Martin Short,770.0
Jimmy and Judy,Nicole Randall Johnson,363.0
Jindabyne,John Howard,172.0
Jingle All the Way,Jim Belushi,854.0
Joe,Nicolas Cage,12000.0
Joe Dirt,Brittany Daniel,861.0
Joe Somebody,Jim Belushi,854.0
John Carter,Daryl Sabara,640.0
John Q,Denzel Washington,18000.0
Johnny English,Kevin McNally,427.0
Johnny English Reborn,Daniel Kaluuya,219.0
Johnny Suede,Brad Pitt,11000.0
Johnson Family Vacation,Vanessa Williams,1000.0
Jonah Hex,Michael Fassbender,13000.0
Jonah: A VeggieTales Movie,Phil Vischer,23.0
Josie and the Pussycats,Rosario Dawson,3000.0
Journey 2: The Mysterious Island,Josh Hutcherson,14000.0
Journey from the Fall,Long Nguyen,51.0
Journey to Saturn,Iben Hjejle,122.0
Journey to the Center of the Earth,Josh Hutcherson,14000.0
Joy,Jennifer Lawrence,34000.0
Joy Ride,Paul Walker,23000.0
Joyeux Noel,Gary Lewis,203.0
Joyful Noise,Dolly Parton,1000.0
Judgment at Nuremberg,Maximilian Schell,877.0
Julia,Meryl Streep,11000.0
Julie & Julia,Meryl Streep,11000.0
Julija in alfa Romeo,Dario Nozic Serini,0.0
Jumper,Kristen Stewart,17000.0
Jumping the Broom,Gary Dourdan,1000.0
Jungle Shuffle,Drake Bell,1000.0
Juno,J.K. Simmons,24000.0
Jupiter Ascending,Channing Tatum,17000.0
Jurassic Park,Wayne Knight,967.0
Jurassic Park III,Michael Jeter,693.0
Jurassic World,Bryce Dallas Howard,3000.0
Just Go with It,Adam Sandler,11000.0
Just Like Heaven,Jon Heder,970.0
Just Looking,Gretchen Mol,599.0
Just Married,Taran Killam,500.0
Just My Luck,Samaire Armstrong,806.0
Just Visiting,Bridgette Wilson-Sampras,545.0
Just Wright,Common,988.0
Justin Bieber: Never Say Never,Usher Raymond,569.0
Juwanna Mann,Vivica A. Fox,890.0
K-19: The Widowmaker,Liam Neeson,14000.0
K-PAX,Kevin Spacey,18000.0
Kabhi Alvida Naa Kehna,Shah Rukh Khan,8000.0
Kama Sutra: A Tale of Love,Indira Varma,729.0
Kangaroo Jack,Estella Warren,658.0
Kansas City,Steve Buscemi,12000.0
Karachi se Lahore,Rasheed Naz,7.0
Kate & Leopold,Hugh Jackman,20000.0
Katy Perry: Part of Me,Lexie Contursi,28.0
Keanu,Nia Long,826.0
Keeping Up with the Steins,Miranda Cosgrove,2000.0
Keeping the Faith,Lisa Edelstein,955.0
Kevin Hart: Laugh at My Pain,Isaac C. Singleton Jr.,312.0
Kevin Hart: Let Me Explain,David Jason Perez,1000.0
Khiladi 786,Asin,634.0
Khumba,Liam Neeson,14000.0
Kick-Ass,Elizabeth McGovern,553.0
Kick-Ass 2,Chloë Grace Moretz,17000.0
Kickboxer: Vengeance,Matthew Ziff,260000.0
Kicking & Screaming,Josh Hutcherson,14000.0
Kicks,Tina Gilton,861.0
Kids,Rosario Dawson,3000.0
Kill Bill: Vol. 1,David Carradine,926.0
Kill Bill: Vol. 2,Vivica A. Fox,890.0
Kill List,MyAnna Buring,513.0
Kill the Messenger,Jeremy Renner,10000.0
Killer Elite,Jason Statham,26000.0
Killer Joe,Matthew McConaughey,11000.0
Killers,Tom Selleck,19000.0
Killing Them Softly,Brad Pitt,11000.0
Killing Zoe,Eric Stoltz,902.0
Kindergarten Cop,Richard Tyson,743.0
King Kong,Naomi Watts,6000.0
King's Ransom,Donald Faison,927.0
Kingdom of Heaven,Liam Neeson,14000.0
Kingdom of the Spiders,Woody Strode,423.0
Kingpin,Bill Murray,13000.0
Kinsey,Liam Neeson,14000.0
Kiss Kiss Bang Bang,Robert Downey Jr.,21000.0
Kiss of Death,Nicolas Cage,12000.0
Kiss of the Dragon,Jet Li,5000.0
Kiss the Bride,Tori Spelling,396.0
Kiss the Girls,Morgan Freeman,11000.0
Kissing Jessica Stein,Scott Cohen,378.0
Kit Kittredge: An American Girl,Julia Ormond,918.0
Kites,Bárbara Mori,594.0
Knight and Day,Tom Cruise,10000.0
Knock Off,Paul Sorvino,635.0
Knockaround Guys,Vin Diesel,14000.0
Knocked Up,Harold Ramis,11000.0
Knowing,Nicolas Cage,12000.0
Krampus,Adam Scott,3000.0
Krrish,Naseeruddin Shah,307.0
Krull,Liam Neeson,14000.0
Krush Groove,Blair Underwood,685.0
Kundun,Tenzin Thuthob Tsarong,2.0
Kung Fu Hustle,Shengyi Huang,264.0
Kung Fu Killer,Siu-Wong Fan,79.0
Kung Fu Panda,Angelina Jolie Pitt,11000.0
Kung Fu Panda 2,Angelina Jolie Pitt,11000.0
Kung Fu Panda 3,J.K. Simmons,24000.0
Kung Pow: Enter the Fist,Steve Oedekerk,176.0
L!fe Happens,Justin Kirk,945.0
L'auberge espagnole,Romain Duris,809.0
L.A. Confidential,Kevin Spacey,18000.0
L.I.E.,Adam LeFevre,80.0
LOL,Nora Dunn,142.0
La Bamba,Esai Morales,699.0
La Famille Bélier,Karin Viard,68.0
La otra conquista,Elpidia Carrillo,174.0
Labor Day,J.K. Simmons,24000.0
Ladder 49,Billy Burke,2000.0
Lady Vengeance,Min-sik Choi,717.0
Lady in White,Alex Rocco,968.0
Lady in the Water,Bryce Dallas Howard,3000.0
Ladyhawke,Matthew Broderick,2000.0
Lage Raho Munna Bhai,Vidya Balan,464.0
Lake Mungo,Talia Zucker,12.0
Lake Placid,Oliver Platt,1000.0
Lake of Fire,Noam Chomsky,103.0
Lakeview Terrace,Jay Hernandez,1000.0
Land of the Dead,Tony Nappo,654.0
Land of the Lost,Will Ferrell,8000.0
Lara Croft Tomb Raider: The Cradle of Life,Gerard Butler,18000.0
Lara Croft: Tomb Raider,Angelina Jolie Pitt,11000.0
Larry Crowne,Tom Hanks,15000.0
Larry the Cable Guy: Health Inspector,Thomas F. Wilson,690.0
Lars and the Real Girl,Ryan Gosling,33000.0
Last Action Hero,F. Murray Abraham,670.0
Last Holiday,LL Cool J,1000.0
Last Man Standing,Hector Elizondo,995.0
Last Orders,Bob Hoskins,5000.0
Last Vegas,Robert De Niro,22000.0
Latter Days,Joseph Gordon-Levitt,23000.0
Law Abiding Citizen,Gerard Butler,18000.0
Lawrence of Arabia,Claude Rains,607.0
Laws of Attraction,Frances Fisher,638.0
Layer Cake,Tom Hardy,27000.0
Le Havre,Jean-Pierre Léaud,232.0
Leap Year,Adam Scott,3000.0
Leatherheads,Robert Baker,142.0
Leaving Las Vegas,Nicolas Cage,12000.0
Lee Daniels' The Butler,Alex Pettyfer,15000.0
Left Behind,Nicolas Cage,12000.0
Legal Eagles,Brian Dennehy,954.0
Legally Blonde,Linda Cardellini,2000.0
"Legally Blonde 2: Red, White & Blonde",Mary Lynn Rajskub,934.0
Legend,Tom Hardy,27000.0
Legend of Kung Fu Rabbit,Jon Heder,970.0
Legend of the Guardians: The Owls of Ga'Hoole,Abbie Cornish,2000.0
Legends of Oz: Dorothy's Return,Lea Michele,2000.0
Legends of the Fall,Anthony Hopkins,12000.0
Legion,Dennis Quaid,2000.0
Les Misérables,Hugh Jackman,20000.0
Les couloirs du temps: Les visiteurs II,Christian Clavier,106.0
Les visiteurs,Christian Clavier,106.0
Let Me In,Chloë Grace Moretz,17000.0
Let's Be Cops,Rob Riggle,839.0
Let's Go to Prison,Dylan Baker,812.0
Let's Kill Ward's Wife,Donald Faison,927.0
Lethal Weapon 3,Rene Russo,808.0
Lethal Weapon 4,Jet Li,5000.0
Letters from Iwo Jima,Yuki Matsuzaki,378.0
Letters to God,Robyn Lively,439.0
Letters to Juliet,Vanessa Redgrave,898.0
Liar Liar,Maura Tierney,509.0
Licence to Kill,Robert Davi,683.0
License to Wed,Robin Williams,49000.0
Lies in Plain Sight,Rosie Perez,919.0
Life,Adam Arkin,374.0
Life During Wartime,Rich Pecci,1000.0
Life as a House,Ian Somerhalder,16000.0
Life of Pi,Suraj Sharma,774.0
Life or Something Like It,Angelina Jolie Pitt,11000.0
Lifeforce,Frank Finlay,338.0
Light It Up,Rosario Dawson,3000.0
Light Sleeper,Dana Delany,722.0
Light from the Darkroom,Russell Wong,595.0
Lights Out,Billy Burke,2000.0
Like Crazy,Jennifer Lawrence,34000.0
Like Mike,Brenda Song,1000.0
Lilo & Stitch,Tia Carrere,1000.0
Lilya 4-Ever,Oksana Akinshina,129.0
Lilyhammer,Steven Van Zandt,422.0
Limbo,Mary Elizabeth Mastrantonio,638.0
Limitless,Colin Salmon,766.0
Lincoln,Joseph Gordon-Levitt,23000.0
Lion of the Desert,Oliver Reed,695.0
Lions for Lambs,Meryl Streep,11000.0
Lisa Picard Is Famous,Mira Sorvino,978.0
Listening,Thomas Stroppel,192.0
Little Big Top,Sid Haig,1000.0
Little Black Book,Holly Hunter,1000.0
Little Boy,Tom Wilkinson,1000.0
Little Children,Kate Winslet,14000.0
Little Fockers,Robert De Niro,22000.0
Little Miss Sunshine,Steve Carell,7000.0
Little Nicholas,Louise Bourgoin,295.0
Little Nicky,Adam Sandler,11000.0
Little Shop of Horrors,Bill Murray,13000.0
Little Voice,Jim Broadbent,1000.0
Little White Lies,François Cluzet,541.0
Little Women,Christian Bale,23000.0
Littleman,Chazz Palminteri,979.0
Live Free or Die Hard,Bruce Willis,13000.0
Live and Let Die,Yaphet Kotto,581.0
Live-In Maid,Norma Aleandro,24.0
Living Dark: The Story of Ted the Caver,Matthew Alan,86.0
Living Out Loud,Holly Hunter,1000.0
Loaded Weapon 1,Jon Lovitz,11000.0
"Lock, Stock and Two Smoking Barrels",Jason Statham,26000.0
Locker 13,Tatyana Ali,685.0
Lockout,Joseph Gilgun,788.0
Logan's Run,Farrah Fawcett,1000.0
Lolita,James Mason,617.0
Lolita,James Mason,618.0
London,Jason Statham,26000.0
London Has Fallen,Gerard Butler,18000.0
London to Brighton,Lorraine Stanley,418.0
Lone Star,Matthew McConaughey,11000.0
Lone Survivor,Jerry Ferrara,480.0
Lone Wolf McQuade,David Carradine,926.0
Lonesome Jim,Kevin Corrigan,778.0
Looney Tunes: Back in Action,Brendan Fraser,3000.0
Looper,Joseph Gordon-Levitt,23000.0
Loose Cannons,Riccardo Scamarcio,580.0
Lord of War,Nicolas Cage,12000.0
Lords of Dogtown,Heath Ledger,13000.0
Lords of London,Ray Winstone,1000.0
Loser,Andy Dick,302.0
Losin' It,Tom Cruise,10000.0
Lost Souls,Philip Baker Hall,497.0
Lost in Space,Gary Oldman,10000.0
Lost in Translation,Scarlett Johansson,19000.0
Lottery Ticket,Brandon T. Jackson,918.0
Love & Basketball,Alfre Woodard,1000.0
Love & Other Drugs,Jake Gyllenhaal,15000.0
Love Actually,Colin Firth,14000.0
Love Happens,Judy Greer,2000.0
Love Jones,Leonard Roberts,962.0
Love Letters,Jamie Lee Curtis,2000.0
Love Me Tender,James Drury,356.0
Love Ranch,Scout Taylor-Compton,908.0
Love Stinks,Ivana Milicevic,834.0
Love and Death on Long Island,Jason Priestley,471.0
Love and Other Catastrophes,Radha Mitchell,991.0
Love in the Time of Cholera,Marcela Mar,267.0
Love in the Time of Monsters,Kane Hodder,935.0
Love the Coopers,Olivia Wilde,10000.0
Love's Abiding Joy,William Morgan Sheppard,702.0
Lovely & Amazing,Aunjanue Ellis,400.0
"Lovely, Still",Adam Scott,3000.0
Lovesick,Antonia Thomas,381.0
Loving Annabelle,Ilene Graff,442.0
Lucky Break,James Nesbitt,773.0
Lucky Number Slevin,Bruce Willis,13000.0
Lucky Numbers,Michael Rapaport,975.0
Lucky You,Robert Downey Jr.,21000.0
Lucy,Scarlett Johansson,19000.0
Luminarias,Cheech Marin,844.0
Luther,Ruth Wilson,2000.0
M*A*S*H,David Ogden Stiers,443.0
MacGruber,Jasper Cole,1000.0
Machete,Robert De Niro,22000.0
Machete Kills,Alexa PenaVega,2000.0
Machine Gun McCain,John Cassavetes,917.0
Machine Gun Preacher,Gerard Butler,18000.0
Mad City,Mia Kirshner,972.0
Mad Hot Ballroom,Heather Berman,0.0
Mad Max,Hugh Keays-Byrne,728.0
Mad Max 2: The Road Warrior,Vernon Wells,745.0
Mad Max Beyond Thunderdome,Tina Turner,794.0
Mad Max: Fury Road,Tom Hardy,27000.0
Mad Money,Stephen Root,939.0
Madadayo,Tatsuo Matsumura,15.0
Madagascar,Jada Pinkett Smith,851.0
Madagascar 3: Europe's Most Wanted,Jada Pinkett Smith,851.0
Madagascar: Escape 2 Africa,Bernie Mac,1000.0
Made,Jon Favreau,4000.0
Made in Dagenham,Bob Hoskins,5000.0
Made of Honor,Busy Philipps,1000.0
Madea Goes to Jail,Vanessa Ferlito,923.0
Madea's Family Reunion,Boris Kodjoe,1000.0
Madea's Witness Protection,John Amos,982.0
Madison,Bruce Dern,844.0
Maggie,Joely Richardson,584.0
Magic Mike,Channing Tatum,17000.0
Magic Mike XXL,Matt Bomer,20000.0
Magnolia,Patton Oswalt,786.0
Maid in Manhattan,Bob Hoskins,5000.0
Major Dundee,James Coburn,773.0
Major League,Corbin Bernsen,1000.0
Malcolm X,Denzel Washington,18000.0
Maleficent,Angelina Jolie Pitt,11000.0
Malevolence,R. Brandon Johnson,169.0
Malibu's Most Wanted,Greg Grunberg,833.0
Mallrats,Ethan Suplee,1000.0
Malone,Cliff Robertson,754.0
Mama,Javier Botet,1000.0
Mambo Italiano,Paul Sorvino,636.0
Mamma Mia!,Colin Firth,14000.0
Man of Steel,Henry Cavill,15000.0
Man of the House,Christina Milian,1000.0
Man of the Year,Robin Williams,49000.0
Man on Fire,Denzel Washington,18000.0
Man on Wire,Paul McGill,41.0
Man on a Ledge,Robert Clohessy,107.0
Man on the Moon,Matt Price,134.0
Mandela: Long Walk to Freedom,Terry Pheto,113.0
Manderlay,Bryce Dallas Howard,3000.0
Maniac,America Olivo,470.0
Manito,Franky G,93.0
Mao's Last Dancer,Bruce Greenwood,989.0
March of the Penguins,Morgan Freeman,11000.0
March or Die,Catherine Deneuve,963.0
Marci X,Damon Wayans,836.0
Margaret,Matt Damon,13000.0
Margin Call,Kevin Spacey,18000.0
Maria Full of Grace,Catalina Sandino Moreno,280.0
Marie Antoinette,Kirsten Dunst,4000.0
Marilyn Hotchkiss' Ballroom Dancing and Charm School,William Hurt,882.0
Marley & Me,Eric Dane,2000.0
Marmaduke,Emma Stone,15000.0
Married Life,David Richmond-Peck,60.0
Mars Attacks!,Natalie Portman,20000.0
Mars Needs Moms,Elisabeth Harnois,921.0
Martha Marcy May Marlene,Christopher Abbott,321.0
Martian Child,Oliver Platt,1000.0
Martin Lawrence Live: Runteldat,Nancy O'Dell,71.0
Marvin's Room,Leonardo DiCaprio,29000.0
Mary Poppins,Ed Wynn,382.0
Mary Reilly,Julia Roberts,8000.0
Masked and Anonymous,Jeff Bridges,12000.0
Master and Commander: The Far Side of the World,James D'Arcy,613.0
Match Point,Scarlett Johansson,19000.0
Maurice,Rupert Graves,443.0
Max,Jay Hernandez,1000.0
Max Keeble's Big Move,Noel Fisher,833.0
Max Payne,Mila Kunis,15000.0
Maximum Risk,Natasha Henstridge,900.0
May,James Duval,701.0
"McFarland, USA",Morgan Saylor,427.0
McHale's Navy,Tim Conway,870.0
Me Before You,Sam Claflin,11000.0
Me You and Five Bucks,Angela Sarafyan,310.0
Me and Orson Welles,Zoe Kazan,962.0
Me and You and Everyone We Know,Najarra Townsend,538.0
"Me, Myself & Irene",Robert Forster,889.0
Mean Creek,Rory Culkin,710.0
Mean Girls,Tina Fey,2000.0
Mean Machine,Jason Statham,26000.0
Mean Streets,Robert De Niro,22000.0
Medicine Man,Lorraine Bracco,472.0
Meek's Cutoff,Bruce Greenwood,991.0
Meet Dave,Marc Blucas,973.0
Meet Joe Black,Anthony Hopkins,12000.0
Meet the Browns,Lamman Rucker,607.0
Meet the Deedles,Paul Walker,23000.0
Meet the Fockers,Robert De Niro,22000.0
Meet the Parents,Robert De Niro,22000.0
Meet the Spartans,Carmen Electra,869.0
Megaforce,Barry Bostwick,456.0
Megamind,J.K. Simmons,24000.0
Megiddo: The Omega Code 2,Michael Biehn,2000.0
Melancholia,Alexander Skarsgård,10000.0
Memento,Callum Rennie,716.0
Memoirs of a Geisha,Li Gong,879.0
Memoirs of an Invisible Man,Richard Epcar,782.0
Men in Black,Will Smith,10000.0
Men in Black 3,Will Smith,10000.0
Men in Black II,Will Smith,10000.0
Men of Honor,Robert De Niro,22000.0
Men of War,Catherine Bell,636.0
Men with Brooms,Molly Parker,611.0
Menace II Society,Jada Pinkett Smith,851.0
Mercury Rising,Bruce Willis,13000.0
Mercy Streets,Stacy Keach,602.0
Message in a Bottle,Robin Wright,18000.0
Metallica Through the Never,James Hetfield,364.0
Meteor,Martin Landau,940.0
Metropolis,Brigitte Helm,136.0
Metropolitan,Chris Eigeman,88.0
Mi America,Michael Derek,128.0
Miami Vice,Don Johnson,982.0
Michael Clayton,Tom Wilkinson,1000.0
Michael Collins,Alan Rickman,25000.0
Michael Jordan to the Max,Bill Murray,13000.0
Mickey Blue Eyes,Jeanne Tripplehorn,711.0
Micmacs,Omar Sy,1000.0
Middle of Nowhere,Omari Hardwick,1000.0
Midnight Cabaret,Michael Des Barres,156.0
Midnight Cowboy,Brenda Vaccaro,183.0
Midnight Run,Robert De Niro,22000.0
Midnight Special,Kirsten Dunst,4000.0
Midnight in Paris,Kurt Fuller,617.0
Midnight in the Garden of Good and Evil,Kevin Spacey,18000.0
Mighty Joe Young,Charlize Theron,9000.0
Milk,James Franco,11000.0
Million Dollar Arm,Jon Hamm,4000.0
Million Dollar Baby,Clint Eastwood,16000.0
Mindhunters,LL Cool J,1000.0
Minions,Steve Carell,7000.0
Minority Report,Tom Cruise,10000.0
Miracle,Eddie Cahill,639.0
Miracle at St. Anna,Joseph Gordon-Levitt,23000.0
Miracles from Heaven,Jennifer Garner,3000.0
Mirror Mirror,Julia Roberts,8000.0
Mirrormask,Stephanie Leonidas,420.0
Mirrors,Jason Flemyng,1000.0
Misconduct,Al Pacino,14000.0
Miss Congeniality,Candice Bergen,545.0
Miss Congeniality 2: Armed and Fabulous,Eileen Brennan,1000.0
Miss Julie,Samantha Morton,631.0
Miss March,Hugh M. Hefner,373.0
Miss Potter,Emily Watson,876.0
Mission to Mars,Don Cheadle,3000.0
Mission: Impossible,Tom Cruise,10000.0
Mission: Impossible - Ghost Protocol,Tom Cruise,10000.0
Mission: Impossible - Rogue Nation,Tom Cruise,10000.0
Mission: Impossible II,Tom Cruise,10000.0
Mission: Impossible III,Philip Seymour Hoffman,22000.0
Mississippi Mermaid,Catherine Deneuve,963.0
Mo' Better Blues,Denzel Washington,18000.0
Moby Dick,Royal Dano,232.0
Modern Problems,Brian Doyle-Murray,484.0
Modern Times,Paulette Goddard,309.0
Molière,Romain Duris,809.0
Molly,Elaine Hendrix,670.0
Mommie Dearest,Faye Dunaway,977.0
Moms' Night Out,Alex Kendrick,589.0
Mona Lisa Smile,Julia Roberts,8000.0
Mondays in the Sun,Luis Tosar,331.0
Money Monster,Julia Roberts,8000.0
Money Talks,Heather Locklear,695.0
Money Train,Vincent Pastore,584.0
Moneyball,Philip Seymour Hoffman,22000.0
Mongol: The Rise of Genghis Khan,Tadanobu Asano,627.0
Monkeybone,Brendan Fraser,3000.0
Monsoon Wedding,Naseeruddin Shah,307.0
Monster,Charlize Theron,9000.0
Monster House,Steve Buscemi,12000.0
Monster's Ball,Heath Ledger,13000.0
Monster-in-Law,Adam Scott,3000.0
Monsters,Scoot McNairy,660.0
Monsters University,Steve Buscemi,12000.0
Monsters vs. Aliens,Amy Poehler,1000.0
"Monsters, Inc.",Steve Buscemi,12000.0
Monte Carlo,Leighton Meester,3000.0
Monty Python and the Holy Grail,Eric Idle,795.0
Moon,Kevin Spacey,18000.0
Moonlight Mile,Jake Gyllenhaal,15000.0
Moonraker,Desmond Llewelyn,244.0
Moonrise Kingdom,Bruce Willis,13000.0
Mooz-Lum,Dorian Missick,1000.0
Morning Glory,Noah Bean,293.0
Mortal Kombat,Christopher Lambert,1000.0
Mortal Kombat: Annihilation,Brian Thompson,663.0
Mortdecai,Johnny Depp,40000.0
Morvern Callar,Samantha Morton,631.0
Mother and Child,Naomi Watts,6000.0
Motherhood,Stephanie Szostak,1000.0
Moulin Rouge!,Jim Broadbent,1000.0
Movie 43,Hugh Jackman,20000.0
Mozart's Sister,Nicolas Giraud,24.0
Mr 3000,Bernie Mac,1000.0
Mr. & Mrs. Smith,Brad Pitt,11000.0
Mr. Bean's Holiday,Lily Atkinson,328.0
Mr. Church,Mckenna Grace,502.0
Mr. Deeds,Steve Buscemi,12000.0
Mr. Holland's Opus,Alicia Witt,975.0
Mr. Nice Guy,Sammo Kam-Bo Hung,472.0
Mr. Peabody & Sherman,Ty Burrell,3000.0
Mr. Popper's Penguins,Madeline Carroll,1000.0
Mr. Smith Goes to Washington,Claude Rains,607.0
Mr. Turner,Lesley Manville,149.0
Mrs Henderson Presents,Bob Hoskins,5000.0
Mrs. Doubtfire,Robin Williams,49000.0
Mrs. Winterbourne,Brendan Fraser,3000.0
Much Ado About Nothing,Keanu Reeves,18000.0
Mud,Matthew McConaughey,11000.0
Mulan,Ming-Na Wen,2000.0
Mulholland Drive,Naomi Watts,6000.0
Multiplicity,John de Lancie,905.0
Mumford,Zooey Deschanel,11000.0
Munich,Ayelet Zurer,745.0
Muppets Most Wanted,Ty Burrell,3000.0
Muppets from Space,Josh Charles,1000.0
Murder by Numbers,Ryan Gosling,33000.0
Murderball,Mark Zupan,15.0
Music and Lyrics,Brad Garrett,799.0
Must Love Dogs,Stockard Channing,944.0
Mutant World,Ashanti,341.0
Mutual Appreciation,Andrew Bujalski,26.0
Mutual Friends,Jennifer Lafleur,873.0
My Baby's Daddy,Michael Imperioli,873.0
My Beautiful Laundrette,Saeed Jaffrey,114.0
My Best Friend's Girl,Dane Cook,1000.0
My Best Friend's Wedding,Julia Roberts,8000.0
My Big Fat Greek Wedding,Nia Vardalos,567.0
My Big Fat Greek Wedding 2,Nia Vardalos,567.0
My Big Fat Independent Movie,Neil Hopkins,231.0
My Bloody Valentine,Jensen Ackles,10000.0
My Blueberry Nights,Natalie Portman,20000.0
My Boss's Daughter,Carmen Electra,869.0
My Cousin Vinny,Fred Gwynne,886.0
My Date with Drew,John August,86.0
My Dog Skip,Clint Howard,1000.0
